Order_ID,Product,Category,Salesperson,Region,Units_Sold,Unit_Price,Total_Sales,Order_Date,Customer_ID
3057,Printer,Electronics,Pamela Miranda,East,14,1391.21,19476.94,2024-12-10,3bbbba4e-233b-444d-8b9c-862e1314581e
3058,Smartphone,Electronics,Pamela Miranda,West,5,1676.98,8384.9,2023-04-29,180cd379-152e-4be8-aad5-b71409901b49
3059,Monitor,Electronics,Kathryn Clark,North,17,1609.87,27367.79,2024-04-21,1f7f78e3-6637-49f9-bc95-eea4827dbef7
3060,Camera,Electronics,Michael Morales,North,10,521.58,5215.8,2024-12-09,9a4117e6-8933-4904-901d-355b40335791
3061,Printer,Electronics,Amanda Alvarez,South,18,1294.58,23302.44,2025-03-15,f9ae297e-5fc0-4a9b-82f0-53729710dd28
3062,Monitor,Electronics,Tracy Hodge,North,1,626.78,626.78,2024-10-31,8c789c71-bcac-468a-9099-4a2b57703c3a
3063,Monitor,Electronics,Mrs. Heather Kim DVM,North,3,544.2,1632.6,2024-09-25,b71e8e8d-9ae5-4044-9bc2-714dc4616ddb
3064,Smartphone,Electronics,Elizabeth Hill,East,13,70.61,917.93,2023-12-02,95a0c82d-72c0-4ee5-be2a-1e9a5409992b
3065,Keyboard,Accessories,Lisa Kirk,West,12,456.47,5477.64,2025-01-01,2cdc542c-ffa1-474c-b907-a4f561e49004
3066,Printer,Electronics,Jack Perry,West,20,1207.01,24140.2,2024-12-09,dfb6086a-0b0d-4c8e-b4ab-b116dc82b566
3067,Camera,Electronics,Lance Chavez,West,11,735.42,8089.62,2023-10-08,83f8eb34-6b97-4998-995a-f95d0bf3abe7
3068,Keyboard,Accessories,James Noble,West,13,1518.19,19736.47,2024-01-28,2aa8420d-6218-4781-a4a9-cef4ffd9a231
3069,Smartphone,Electronics,Elizabeth Hill,East,16,1989.54,31832.64,2025-04-09,c9f3274e-d753-439f-ba25-9485f0abca9e
3070,Printer,Electronics,Lance Chavez,West,3,976.0,2928.0,2023-09-16,120189f4-b79b-4685-ac5c-fbda12d1ec19
3071,Tablet,Electronics,Ryan Hill,North,8,1462.34,11698.72,2024-04-27,df26931e-6395-4844-878f-f5bc0616b94e
3072,Smartphone,Electronics,Robert Johnson,West,11,520.69,5727.59,2023-12-12,a4494010-c126-40e1-9c50-086615e72db5
3073,Camera,Electronics,Lance Chavez,East,10,1127.62,11276.2,2023-10-02,3a455c76-ea87-4fe2-a693-ac6809677aba
3074,Camera,Electronics,Mary Coleman,West,4,70.07,280.28,2024-05-24,fc66f2a8-53d0-4159-85c0-08acdb78643a
3075,Headphones,Accessories,John Lamb,North,17,916.64,15582.88,2023-11-20,7a852315-3467-4d76-b378-bc14966646c2
3076,Tablet,Electronics,Mrs. Heather Kim DVM,West,9,1409.41,12684.69,2024-01-16,e67d4b12-9daf-4332-8d1f-280257d30005
3077,Printer,Electronics,David Thornton,North,9,1192.04,10728.36,2024-04-16,927735a7-1aac-4899-82f7-38d7676a5f5b
3078,Tablet,Electronics,Lisa Bennett,South,15,622.11,9331.65,2023-07-18,9960786c-21cc-4dbb-b19d-d5c790a332c6
3079,Headphones,Accessories,Lance Chavez,East,20,696.26,13925.2,2024-08-29,6b4e3e77-6adf-431c-92ed-d68121ece9ba
3080,Smartphone,Electronics,Anthony Stevens,South,3,438.29,1314.87,2025-01-22,bf708e84-3fd9-4176-b15e-a7e8bc5f94c7
3081,Camera,Electronics,Marc Downs,North,13,1562.69,20314.97,2024-01-08,741f3d96-fa9f-4eee-8b3b-fc4c504f1551
3082,Headphones,Accessories,Amber Nixon,West,2,639.44,1278.88,2023-07-14,92c99f54-9a28-4e66-bf8f-98739fbb534f
3083,Monitor,Electronics,Lisa Kirk,West,8,1441.96,11535.68,2024-05-01,abb8ec30-0eda-433e-8232-3eff173a0a28
3084,Smartphone,Electronics,Angela Gutierrez,South,5,307.4,1537.0,2024-03-13,8a487ed0-ddc4-438b-80b9-cdd588c8e6d8
3085,Laptop,Electronics,Anna Robertson,West,12,1598.96,19187.52,2024-08-05,c8cd4b07-542a-4c3e-aed6-cc89b4073d66
3086,Printer,Electronics,Tracy Hodge,East,18,257.34,4632.12,2024-09-22,ce14f7c4-bdc4-47f6-8e8b-f35651288d1d
3087,Camera,Electronics,Lance Chavez,East,14,1136.7,15913.8,2025-03-08,7131950a-b59d-4cef-b450-559d8dfdc14b
3088,Printer,Electronics,Kevin Farley,North,3,562.41,1687.23,2024-05-08,912c0285-60ff-419f-a43c-0c785bcc8a65
3089,Mouse,Accessories,Jeffrey Davis,West,17,1842.59,31324.03,2024-12-03,db2e8fba-9f77-4a26-a795-5c603b712442
3090,Headphones,Accessories,Samantha Smith,North,6,218.44,1310.64,2023-08-22,2665ad61-5687-4cee-8388-e22fbe21a858
3091,Headphones,Accessories,Antonio Ellis,South,15,1336.73,20050.95,2023-08-08,3fa9ddcb-d3a2-4b96-bfcd-477121d6f2f0
3092,Tablet,Electronics,Anna White MD,East,16,180.3,2884.8,2024-03-26,29e95f11-9eed-41e0-b64f-87c80cd5e46b
3093,Headphones,Accessories,John Lamb,West,4,1141.35,4565.4,2023-09-06,96629acf-fb1a-4eb0-808f-742566d94b66
3094,Monitor,Electronics,Megan Hopkins,South,10,309.77,3097.7,2024-08-20,a6b8e3b5-77d7-4a38-a118-1076b18a6ec0
3095,Printer,Electronics,John Montoya,East,2,1044.88,2089.76,2024-02-17,6484ac66-9f0a-415a-8bb4-501349072b30
3096,Laptop,Electronics,Samantha Smith,East,19,1084.51,20605.69,2023-09-03,9465753d-762b-4ad2-b094-080e4e9ef530
3097,Keyboard,Accessories,Amanda Mueller,East,8,1728.14,13825.12,2023-07-27,cd902012-f39c-46f9-ba24-b36a5df1e566
3098,Monitor,Electronics,Megan Hopkins,West,16,983.53,15736.48,2023-04-30,95a2e048-fd74-4c88-aa22-858c36672e62
3099,Smartphone,Electronics,Mrs. Heather Kim DVM,West,18,1285.12,23132.16,2023-07-15,dcd10de1-d183-42be-b334-dbb1a53173e7
3100,Tablet,Electronics,Kevin Farley,South,5,1722.8,8614.0,2023-06-19,f3b463a7-1ef3-422e-b7cc-ad38df51a671
3101,Headphones,Accessories,Jeffrey Bailey,North,16,1051.1,16817.6,2024-10-15,8589967d-0421-4331-ba4e-32672a9225aa
3102,Smartphone,Electronics,John Ball,South,8,1272.53,10180.24,2024-04-04,1ffaf8b8-dd6a-4b8c-9eaa-862371950c50
3103,Printer,Electronics,Dr. Tracy Ritter,East,8,1664.55,13316.4,2024-01-20,82ca37de-83c4-4077-b29b-da7f7d12b967
3104,Printer,Electronics,Nathaniel Crosby,West,2,1747.8,3495.6,2023-10-12,99710356-74e2-49ed-b311-e100f40dd2b0
3105,Printer,Electronics,Tracy Hodge,South,12,812.01,9744.12,2024-04-26,7faf7919-1652-4dc5-9a13-b71a71e3ceb2
3106,Monitor,Electronics,Ashley Thomas,South,16,1249.05,19984.8,2024-02-07,b6ab41a6-6c84-4127-b2da-6ece4d156a24
3107,Tablet,Electronics,Tammy Klein,South,8,1218.01,9744.08,2024-10-11,79b7ee8b-d212-47b5-8928-867f24d14104
3108,Keyboard,Accessories,Lisa Bennett,North,14,1219.65,17075.1,2024-04-25,db620a49-68be-421d-bdde-007a144da816
3109,Printer,Electronics,Kevin Farley,North,5,1557.19,7785.95,2025-04-23,8efc662c-1039-4209-aa16-24d667f7336d
3110,Laptop,Electronics,Anna White MD,East,13,597.63,7769.19,2025-01-07,ea70c0cf-7389-446a-a376-ad5bdc4f6409
3111,Mouse,Accessories,Amanda Alvarez,East,10,1717.99,17179.9,2024-06-09,45070053-ea00-4c94-9ed7-43cceb84008d
3112,Camera,Electronics,Taylor Hill,West,13,1526.96,19850.48,2024-07-01,c463801b-bde3-4795-9fb0-c04bc9df0245
3113,Tablet,Electronics,Anthony Stevens,South,16,707.3,11316.8,2024-12-29,f3e2e288-4f2d-41e9-a3a0-38ed1f57f7c5
3114,Camera,Electronics,Lisa Kirk,North,9,1276.79,11491.11,2024-02-01,ae3da968-42c0-4dd8-9f11-432e8c68bf16
3115,Keyboard,Accessories,Margaret Wilson,South,11,1857.3,20430.3,2024-09-29,e14994b7-2c63-44b1-ba9d-07271fbfbdbc
3116,Mouse,Accessories,Marc Downs,South,12,1946.06,23352.72,2024-04-29,4e003ba2-8e26-4476-8c4e-b1c42003f3a7
3117,Monitor,Electronics,Lisa Kirk,West,9,564.62,5081.58,2025-02-15,153d0bd1-a240-4198-abab-233198dc301f
3118,Printer,Electronics,Antonio Ellis,South,20,1786.57,35731.4,2023-08-07,053dcdf5-8ca1-4e71-a6be-eaa76918b3f3
3119,Headphones,Accessories,Amber Nixon,East,7,1389.85,9728.95,2024-02-10,b50a2ada-a481-4139-895d-4f086ad12e5f
3120,Mouse,Accessories,Kathryn Clark,East,7,1606.16,11243.12,2023-04-29,87fd3e8c-8a9c-447a-bdeb-88287630c525
3121,Tablet,Electronics,Mrs. Heather Kim DVM,North,10,1295.26,12952.6,2024-12-24,d4be61d9-6f69-4b94-b001-4711f731e8c9
3122,Monitor,Electronics,Lucas Li,East,6,1780.18,10681.08,2025-03-07,7a68bcda-872c-4063-b8db-3ff473360b93
3123,Camera,Electronics,Anna White MD,South,13,994.47,12928.11,2024-06-04,90b5c988-7c1e-49d6-afa0-1cb505f3e901
3124,Keyboard,Accessories,John Ball,West,18,715.73,12883.14,2025-01-29,d63e516a-df82-41a0-a8c8-73d898a3737a
3125,Keyboard,Accessories,Lucas Li,North,9,292.64,2633.76,2024-11-08,3a32af97-01ca-4e06-9e15-7a869cced2c9
3126,Printer,Electronics,Jennifer Wilson,West,1,179.77,179.77,2024-12-08,8d5dfb54-8b04-4562-b165-67de6163d2f9
3127,Keyboard,Accessories,Lisa Bennett,West,18,1187.99,21383.82,2023-12-01,d044029f-b523-4d4f-8b5b-3d8ec5f45271
3128,Keyboard,Accessories,Taylor Hill,West,7,568.12,3976.84,2024-04-02,3cff3d43-0de3-4b91-809a-f4c47e57d125
3129,Printer,Electronics,Dr. Tracy Ritter,West,20,260.75,5215.0,2024-10-11,b9b0d879-45aa-4503-90a3-21987f43f0be
3130,Printer,Electronics,Jeremy Clements,East,4,322.47,1289.88,2023-06-23,205ae900-b942-4bdd-b71d-e92e71466600
3131,Smartphone,Electronics,Anna White MD,North,2,1701.99,3403.98,2024-06-22,6cb7cef1-0f0c-4db1-88cb-52bea1f1eea2
3132,Keyboard,Accessories,Angela Gutierrez,East,5,1578.55,7892.75,2023-12-10,74bc823f-27e7-4eb2-bb23-633668737663
3133,Printer,Electronics,Mary Coleman,North,19,166.77,3168.63,2023-09-06,d861d819-b5f6-4086-835c-1000fcbb7103
3134,Smartphone,Electronics,Lisa Kirk,East,10,888.12,8881.2,2024-12-02,fdfb166c-0eb9-494c-8809-e2cec7a1c428
3135,Monitor,Electronics,Pamela Miranda,East,18,739.43,13309.74,2024-07-26,b42b52e7-30c2-4c04-a6f3-3b38b99120d5
3136,Monitor,Electronics,Michael Morales,North,18,1189.03,21402.54,2024-02-20,c453e093-e0ef-4cca-8e66-3ac798f0b5f4
3137,Monitor,Electronics,Jerry Martin,West,7,1106.34,7744.38,2024-04-24,0a07a84c-6c3d-4438-b9f6-618d7e9bbf41
3138,Laptop,Electronics,Jerry Martin,North,19,1493.89,28383.91,2024-11-15,e498beca-b3d9-4d62-8303-fb77feb4e2fb
3139,Keyboard,Accessories,Lisa Bennett,North,4,530.08,2120.32,2024-04-29,f485e021-e373-49ac-b8cf-1b2e9b00f842
3140,Printer,Electronics,Pamela Miranda,South,15,1238.73,18580.95,2023-06-23,65b4058f-0c3f-470b-91a8-ef6f3dc8404f
3141,Headphones,Accessories,Pamela Miranda,East,4,56.18,224.72,2024-12-22,e47be04e-f061-42dd-8f9e-7d4feb56e978
3142,Keyboard,Accessories,Elizabeth Hill,West,15,466.11,6991.65,2023-05-13,d4df205e-e74e-459b-98ad-98c5f3467cb5
3143,Smartphone,Electronics,Ryan Hill,West,15,912.93,13693.95,2024-04-10,cced9bcb-50e6-433e-a23b-1b7d57449081
3144,Printer,Electronics,Jack Perry,West,1,1105.47,1105.47,2023-07-01,9ca2845e-d369-41ec-9d2f-ecde2ad6eb03
3145,Keyboard,Accessories,Mary Coleman,West,14,1589.7,22255.8,2024-01-27,f407a92b-c294-4c15-bf62-f74943fec4cd
3146,Tablet,Electronics,Lisa Kirk,East,1,1023.11,1023.11,2023-09-17,c01d36db-1fe7-493e-88ce-7977720ae7fe
3147,Printer,Electronics,Anna Robertson,South,12,331.81,3981.72,2023-11-15,de1562b1-1e37-4d4b-8f4d-e2775c8b97a0
3148,Smartphone,Electronics,Lucas Li,West,6,1586.74,9520.44,2023-10-26,4741df83-08ac-447c-aba9-249fd2f5f044
3149,Monitor,Electronics,Mary Coleman,East,12,839.95,10079.4,2023-08-20,a1878c8e-1130-4a92-b1fd-288ad4589f13
3150,Monitor,Electronics,Kathryn Clark,East,8,789.92,6319.36,2023-11-20,57d47847-9218-4442-98fc-8b2ddb83e2c5
3151,Camera,Electronics,Tracy Hodge,South,3,931.88,2795.64,2023-07-28,e705cc04-162c-4643-b9c1-fada9474c37e
3152,Laptop,Electronics,Jeremy Clements,East,12,792.89,9514.68,2023-07-23,07ec1fac-a979-4741-bd00-a9a6baef6302
3153,Camera,Electronics,Elizabeth Hill,West,14,224.45,3142.3,2025-04-15,dd883974-bc84-4da0-b260-dff7996b00d8
3154,Keyboard,Accessories,Adrian Allen,South,9,764.86,6883.74,2025-02-02,33a88fd0-fa72-4f3c-8e7e-7fa9ad7910bc
3155,Keyboard,Accessories,Jeffrey Davis,South,6,477.32,2863.92,2023-09-22,6b87c018-977d-4886-94b3-2fad31c0141c
3156,Tablet,Electronics,Lucas Li,South,2,1959.36,3918.72,2024-07-13,42a8f8e1-bb60-4f24-adb6-cb8de1e5710f
3157,Mouse,Accessories,Nathaniel Crosby,South,3,1428.85,4286.55,2023-11-16,aa61f2bc-b66b-4caf-856c-de7167df42a2
3158,Headphones,Accessories,Ryan Hill,North,9,204.55,1840.95,2024-05-12,6edf2c52-93aa-45d7-aa84-8c45d4eb4f94
3159,Keyboard,Accessories,Anna Robertson,South,10,326.19,3261.9,2025-03-01,fa730be7-901a-400a-80e0-1ff5520c8bfe
3160,Printer,Electronics,Benjamin Heath,South,8,848.46,6787.68,2023-06-15,6d8a706b-06f5-4ad8-8c36-63d22be21334
3161,Headphones,Accessories,Ryan Hodge,North,8,1750.03,14000.24,2023-08-14,0aed9061-f584-4dbc-8d2b-33eda53371b6
3162,Laptop,Electronics,John Ball,South,10,1118.48,11184.8,2023-06-14,8486db21-caf1-4a53-878e-a71accac3b53
3163,Printer,Electronics,Jerry Martin,South,1,1625.07,1625.07,2024-11-22,41990058-44b2-47f7-a55f-66a0cdc19e7a
3164,Monitor,Electronics,Lucas Li,North,3,1557.03,4671.09,2023-05-25,6473ae42-5cc4-4f1d-9b57-b84eb57d4e73
3165,Keyboard,Accessories,Mrs. Heather Kim DVM,North,15,1129.21,16938.15,2024-05-19,1b9d4772-df39-4882-89b6-7b282629d875
3166,Mouse,Accessories,Seth Howell,South,5,1090.63,5453.15,2023-12-18,0ef2c12f-6eb4-4535-9226-a0e2f66df6c7
3167,Headphones,Accessories,Marc Downs,North,11,1718.04,18898.44,2025-01-31,97710b7b-077f-4c07-baf1-4d25a1d44404
3168,Keyboard,Accessories,Taylor Hill,North,17,1033.79,17574.43,2024-07-11,30e0aa45-91ce-459d-ac11-dfe898b54daf
3169,Laptop,Electronics,Jason Barrera,South,6,144.27,865.62,2024-02-10,05135cd0-c0f8-4e8a-9665-c2b46a4bdea2
3170,Headphones,Accessories,Amanda Mueller,South,20,1676.85,33537.0,2025-02-05,0c7d04d4-e7ee-43a7-a1c4-e53ce8bcff0f
3171,Keyboard,Accessories,Robert Johnson,South,15,391.53,5872.95,2024-08-03,ffef90f1-57a4-4d4b-9b45-d45310df042d
3172,Smartphone,Electronics,Kathryn Clark,South,6,1298.27,7789.62,2023-05-10,16d5d3ac-0f1d-49e0-b4b5-2bbb6ce9ba12
3173,Laptop,Electronics,Kevin Farley,West,5,51.12,255.6,2024-12-15,c22058f8-2756-4c97-be3f-1bf0a1feb6a5
3174,Camera,Electronics,Ryan Hodge,West,13,1123.12,14600.56,2024-12-10,d4034485-a8a6-4984-a803-4dcda97612c3
3175,Printer,Electronics,Ryan Hodge,West,17,740.17,12582.89,2024-12-03,c5501f88-9fa4-4404-bef9-68e1088f1475
3176,Printer,Electronics,Jeffrey Bailey,East,17,1876.9,31907.3,2025-01-14,9e3900c6-f1ee-48b2-b453-c4b2152bb95c
3177,Headphones,Accessories,Taylor Hill,West,5,1619.44,8097.2,2024-11-09,eb0ed429-66d8-437e-97b6-35f58cdcc8be
3178,Monitor,Electronics,Kevin Farley,East,10,275.3,2753.0,2023-07-07,752f7cb4-b277-49ed-9d31-baed4712ebc3
3179,Printer,Electronics,Jeremy Clements,West,10,778.57,7785.7,2023-07-20,683c77eb-feed-4372-abe4-225df2e8a770
3180,Mouse,Accessories,Lisa Bennett,South,1,470.36,470.36,2024-07-27,c9e517b0-caa1-4d78-8110-b9ccf8c8490d
3181,Headphones,Accessories,Anna Robertson,South,10,822.9,8229.0,2023-07-25,6488ad73-3a84-43f7-ab3d-5656e5228d99
3182,Headphones,Accessories,Tracy Hodge,South,15,543.19,8147.85,2023-05-18,501369fd-0bf1-428d-8d8c-6aae88617027
3183,Printer,Electronics,Robert Johnson,West,12,1770.65,21247.8,2024-07-02,633c79ad-baa1-48bc-a123-0161503a7462
3184,Camera,Electronics,Amanda Mueller,West,2,528.46,1056.92,2024-07-17,ff0ea7b5-4904-41a2-bd35-3a2285acaf04
3185,Headphones,Accessories,Dr. Tracy Ritter,North,10,779.37,7793.7,2024-02-15,97e08120-ef8c-4ffc-b07d-5c9982fde4be
3186,Mouse,Accessories,Robert Johnson,West,14,202.34,2832.76,2024-07-23,1d3960bf-7339-49f8-814e-adc533b55699
3187,Keyboard,Accessories,Adrian Allen,West,2,1871.26,3742.52,2024-12-15,3ee1f485-cace-4502-a1ca-97b9929617b6
3188,Camera,Electronics,Kevin Farley,East,11,427.28,4700.08,2024-10-10,47bceadf-d994-4017-a8b7-989f1ffceff2
3189,Tablet,Electronics,Jerry Martin,North,4,334.58,1338.32,2024-06-05,b1c119e5-cf15-4119-a561-66ea7dce3e78
3190,Tablet,Electronics,Benjamin Heath,North,1,1043.54,1043.54,2024-07-17,470c8877-fb78-4fd4-ac51-746cd0ad9d41
3191,Tablet,Electronics,Anna White MD,North,15,836.65,12549.75,2024-02-22,8d4052b4-b293-46ea-b723-26981565f0bf
3192,Camera,Electronics,Adrian Allen,East,10,767.54,7675.4,2024-02-25,10708dc9-2269-4306-b633-55d48453212c
3193,Tablet,Electronics,John Lamb,North,15,1529.06,22935.9,2023-07-25,1bd73db4-4d19-4e70-ba57-d93c8be3d888
3194,Printer,Electronics,Jeffrey Bailey,North,18,1470.9,26476.2,2023-07-04,bf66b8eb-73b5-4431-8ae0-c64e4d5f021b
3195,Tablet,Electronics,Kevin Farley,South,13,693.8,9019.4,2024-02-27,27c7291a-45da-43ca-a7dd-aa79f94b136a
3196,Camera,Electronics,Seth Howell,East,5,327.31,1636.55,2025-04-16,c26d77e2-3fdd-485f-a902-38225370a6dd
3197,Monitor,Electronics,Ryan Hill,West,9,819.08,7371.72,2023-10-25,deec1ad6-45c6-4dda-842b-39496c7dd9b7
3198,Laptop,Electronics,Lance Chavez,East,1,1909.44,1909.44,2024-04-13,d57bc2b2-962f-4acc-93ce-28e994e7022f
3199,Monitor,Electronics,Tammy Klein,South,14,1608.97,22525.58,2023-05-15,81a8923b-2750-4557-aa0c-c2bbda742bd8
3200,Headphones,Accessories,Elizabeth Hill,East,7,51.11,357.77,2023-10-09,cce7b829-9c3f-4fe5-a450-5c37de929638
3201,Smartphone,Electronics,Jerry Martin,North,9,1468.11,13212.99,2024-04-24,945f2355-d01a-4d14-a08d-50013c39d129
3202,Smartphone,Electronics,Pamela Miranda,West,6,1853.4,11120.4,2024-01-28,6f1aaf1a-1ae9-4eb0-a870-7353fe9441e3
3203,Camera,Electronics,Samantha Smith,North,15,1632.8,24492.0,2025-03-02,d584b8fd-3482-4be7-a8fd-7bc327ae7868
3204,Mouse,Accessories,Jack Perry,East,16,1913.55,30616.8,2024-05-08,f962af3c-4527-414a-8407-5f9961d2f2cc
3205,Keyboard,Accessories,John Ball,East,11,1077.08,11847.88,2023-07-11,83985993-55b2-4942-8c49-aed6def08afb
3206,Tablet,Electronics,Anthony Stevens,East,20,1567.68,31353.6,2024-05-19,c3ea4e54-ed2b-4942-b59b-24a63a86417c
3207,Monitor,Electronics,Pamela Miranda,North,14,992.62,13896.68,2024-10-08,57dde7ed-ea5d-49c5-aaaa-b17405905171
3208,Mouse,Accessories,Taylor Hill,East,16,1946.88,31150.08,2025-02-12,a9ffd81e-d9a7-4b62-85bf-a2c41d9e9cd7
3209,Printer,Electronics,Nathaniel Crosby,East,9,257.67,2319.03,2024-09-16,18b4a1dd-1e6f-4f0b-84ac-df6106915e76
3210,Headphones,Accessories,Jennifer Wilson,South,8,1767.46,14139.68,2024-03-14,7ee24fae-032f-4726-bfdc-fe66fcdac5eb
3211,Monitor,Electronics,Robert Johnson,South,4,1409.89,5639.56,2024-08-23,c7081b2b-81dc-43c0-a27b-2b13dde46361
3212,Tablet,Electronics,Anna White MD,West,13,867.62,11279.06,2024-09-11,97a913f5-b21f-4efb-b06d-d0203498962c
3213,Mouse,Accessories,Amanda Alvarez,North,8,366.77,2934.16,2024-03-31,df13260c-338a-4aaf-b489-61b99de63043
3214,Camera,Electronics,Antonio Ellis,North,11,1855.94,20415.34,2025-04-15,f3eb33c6-181d-4d28-9bb2-c56e49f9523a
3215,Laptop,Electronics,Elizabeth Hill,West,14,350.39,4905.46,2025-03-16,17a89b12-7f4c-41f8-8017-6f82a2ae0a72
3216,Camera,Electronics,Tracy Hodge,East,12,280.54,3366.48,2024-02-12,8a3241ad-b20d-4369-a304-b22f27f02fce
3217,Monitor,Electronics,Lisa Bennett,West,13,1197.43,15566.59,2023-05-25,c20847f4-d20f-4e8d-be32-5a45c7eec7b4
3218,Printer,Electronics,Elizabeth Hill,South,10,524.31,5243.1,2023-05-10,aa8ea0d6-bc7e-43eb-b82a-ca8d749502ce
3219,Headphones,Accessories,Lisa Kirk,South,20,687.93,13758.6,2023-09-01,12aac283-8c23-4f39-8299-31e08feed406
3220,Printer,Electronics,Ryan Hill,North,3,210.51,631.53,2024-10-17,1b768dc7-0c63-438d-a7ea-76610c05ad0f
3221,Laptop,Electronics,Michael Morales,West,16,1798.33,28773.28,2023-11-27,a921bce3-7bcb-49f0-b51b-ec94743c2bcb
3222,Headphones,Accessories,Nathaniel Crosby,North,16,396.27,6340.32,2024-05-24,babd93e3-e77f-4da9-bfcb-6f36958a269d
3223,Headphones,Accessories,Margaret Wilson,East,12,1348.81,16185.72,2024-07-22,e3224ca9-90aa-439c-9d46-47cdec07d27b
3224,Smartphone,Electronics,Lance Chavez,South,10,693.78,6937.8,2024-03-05,0567b01c-cb97-4f14-9dea-4d80a8f181d6
3225,Laptop,Electronics,John Lamb,North,2,1248.01,2496.02,2023-08-30,32e38163-ce00-48eb-b674-92c98058d98d
3226,Monitor,Electronics,Jerry Martin,West,16,259.7,4155.2,2024-05-22,823127d8-7a0b-4310-a45d-4b6de5dbdb77
3227,Keyboard,Accessories,Jack Perry,North,20,604.67,12093.4,2024-04-26,82b2c964-1e70-4806-9d72-98cfe34b0f4f
3228,Smartphone,Electronics,Robert Johnson,East,6,1304.75,7828.5,2024-03-17,d01d761d-9b2c-4a88-9aea-30a84212e048
3229,Tablet,Electronics,Angela Gutierrez,West,20,486.39,9727.8,2023-12-27,df1c443b-b5b8-4cd2-8b62-014e2fb5ea72
3230,Keyboard,Accessories,Lance Chavez,West,11,1346.77,14814.47,2023-07-19,f03872c0-79ab-46e2-afde-153cbcfa4339
3231,Camera,Electronics,Anna Robertson,East,17,647.48,11007.16,2024-09-01,768934b9-9666-4fda-8ed2-c7cab9bb89d3
3232,Printer,Electronics,Tammy Klein,South,10,1349.2,13492.0,2024-12-16,97617e95-423a-43cf-8734-e1194d1cb0f7
3233,Monitor,Electronics,Marc Downs,West,5,1421.31,7106.55,2024-12-11,370fb068-6d2f-47a5-b7d6-c586ebf0d4ca
3234,Laptop,Electronics,Ryan Hill,North,19,1756.53,33374.07,2025-04-21,53ea7199-31da-475d-902e-b7e2014ba3f1
3235,Headphones,Accessories,Angela Gutierrez,West,5,341.19,1705.95,2024-06-24,8dac6ecc-34ad-463b-a68d-9a04b8c48eeb
3236,Smartphone,Electronics,Margaret Wilson,East,11,1179.58,12975.38,2024-08-10,761c6e87-8f65-4fb2-8e16-966a0e1bd089
3237,Camera,Electronics,Elizabeth Hill,West,4,1863.25,7453.0,2023-10-05,ba41b5b6-c1bc-42ac-87d9-0b39800ffe6a
3238,Tablet,Electronics,Seth Howell,East,7,1796.4,12574.8,2023-04-29,1170ab9d-7cf8-4140-bb6a-8372dea3f029
3239,Laptop,Electronics,Anna White MD,South,13,423.4,5504.2,2023-12-15,21238ca9-ffba-4335-af96-cf055fc4ef87
3240,Smartphone,Electronics,Nathaniel Crosby,North,9,809.64,7286.76,2024-11-08,4ac919c9-2b90-47e2-8c91-03ea1d80456f
3241,Camera,Electronics,Robert Johnson,West,11,926.74,10194.14,2025-03-31,cf594881-ca22-4c8c-a9a5-221c831c7141
3242,Mouse,Accessories,Ashley Thomas,West,11,1918.23,21100.53,2023-08-14,33dd25f3-2cde-4efe-8141-85c33be22c44
3243,Headphones,Accessories,John Montoya,South,9,860.81,7747.29,2025-01-21,ff4928ed-ef3b-45c6-853f-4224b3ea1069
3244,Camera,Electronics,Lisa Kirk,South,2,1774.23,3548.46,2024-01-05,99b1f353-9c11-4d00-bd7d-98ce04d8b444
3245,Monitor,Electronics,Taylor Hill,West,9,1819.25,16373.25,2024-09-24,68960050-d7aa-4d92-b50e-d1086d3008f6
3246,Headphones,Accessories,Tammy Klein,North,1,1281.5,1281.5,2023-09-22,1f974d10-d7ca-4e54-b4ae-3ebfcb2f73a5
3247,Mouse,Accessories,Jack Perry,East,11,55.34,608.74,2024-03-19,ab27a128-2ac3-47dc-8253-5a5aceef4918
3248,Camera,Electronics,Amber Nixon,South,7,338.22,2367.54,2023-06-01,5a496ae6-c675-48fb-887d-8d83aaa8fa28
3249,Tablet,Electronics,Benjamin Heath,West,17,1987.58,33788.86,2024-04-15,82412bc7-886d-483f-b7ec-e14170117c44
3250,Monitor,Electronics,Elizabeth Hill,North,15,1930.08,28951.2,2024-01-20,c1c3ec51-1a38-4815-96d0-450b924c9f97
3251,Tablet,Electronics,Margaret Wilson,West,2,604.75,1209.5,2023-07-19,ce6c0f16-1669-4b7f-8e87-4f8c9fd94254
3252,Laptop,Electronics,Tammy Klein,North,16,1667.63,26682.08,2023-11-08,1d0fb2a5-e46a-46d2-8daa-cf3cdbc8238e
3253,Printer,Electronics,Robert Johnson,South,11,1677.86,18456.46,2024-06-06,e51e5adc-622e-467b-a0c9-23b1d8284ed8
3254,Monitor,Electronics,Anna Robertson,East,10,1788.45,17884.5,2023-05-24,e092a743-9542-48ae-9820-8ced276e0491
3255,Laptop,Electronics,Pamela Miranda,East,13,567.46,7376.98,2025-02-16,84cc72db-0fbe-4913-a495-97c3e33b35b8
3256,Tablet,Electronics,Pamela Miranda,North,8,1906.42,15251.36,2023-06-02,1e868f14-44cb-48c1-b5bc-086ae9923a11
3257,Camera,Electronics,Marc Downs,West,1,888.52,888.52,2023-05-04,17a0deb0-ac62-4481-9c57-feb633ba807c
